10,23996,24507,24634
20,24969,25261,25656
30,25087,25421,25741
40,25133,25606,26445
50,26079,26318,26725
100,23201,23388,23559
150,22959,23030,23156
200,22723,22940,23022
250,22754,22890,23051
300,22740,22869,22988
350,22686,22815,22991
400,22655,22783,22934
450,22518,22696,22860
500,22560,22641,22745
550,22546,22630,22727
600,22457,22593,22792
